year,county,heat wave count,cold wave count
1960,Amherst County,2,11
1960,Appomattox County,2,12
1960,Arlington County,2,5
1960,Bedford County,3,8
1960,Botetourt County,2,5
1960,Brunswick County,6,9
1960,Buckingham County,4,7
1960,Buena Vista city,4,10
1960,Campbell County,4,11
1960,Caroline County,6,11
1960,Charles City County,2,2
1960,Charlotte County,4,9
1960,Charlottesville city,1,9
1960,Chesapeake city,5,1
1960,Chesterfield County,5,6
1960,Colonial Heights city,5,3
1960,Covington city,2,12
1960,Culpeper County,3,9
1960,Cumberland County,6,10
1960,Danville city,8,6
1960,Dinwiddie County,5,6
1960,Emporia city,4,4
1960,Essex County,4,4
1960,Fairfax County,1,9
1960,Fluvanna County,6,13
1960,Franklin County,3,11
1960,Franklin city,7,3
1960,Fredericksburg city,5,11
1960,Gloucester County,4,3
1960,Goochland County,5,11
1960,Greene County,1,12
1960,Greensville County,8,6
1960,Halifax County,5,5
1960,Hampton city,5,0
1960,Hanover County,2,10
1960,Henrico County,7,4
1960,Henry County,5,5
1960,Hopewell city,4,1
1960,Isle of Wight County,3,1
1960,James City County,5,3
1960,King George County,1,7
1960,King William County,6,10
1960,King and Queen County,2,7
1960,Lancaster County,4,2
1960,Louisa County,7,17
1960,Lunenburg County,6,10
1960,Lynchburg city,2,10
1960,Manassas Park city,2,11
1960,Manassas city,3,13
1960,Martinsville city,3,8
1960,Mathews County,4,3
1960,Mecklenburg County,2,7
1960,Middlesex County,4,3
1960,Nelson County,1,9
1960,New Kent County,4,4
1960,Newport News city,4,1
1960,Norfolk city,4,0
1960,Northampton County,2,1
1960,Northumberland County,3,4
1960,Nottoway County,6,7
1960,Orange County,3,14
1960,Petersburg city,5,3
1960,Pittsylvania County,3,8
1960,Poquoson city,2,1
1960,Portsmouth city,2,0
1960,Powhatan County,6,7
1960,Prince Edward County,7,10
1960,Prince George County,6,2
1960,Prince William County,1,12
1960,Richmond County,5,3
1960,Richmond city,6,6
1960,Roanoke city,5,9
1960,Rockbridge County,3,10
1960,Salem city,1,9
1960,Southampton County,5,3
1960,Spotsylvania County,5,12
1960,Stafford County,1,10
1960,Suffolk city,6,1
1960,Surry County,8,2
1960,Sussex County,1,3
1960,Virginia Beach city,2,0
1960,Westmoreland County,3,3
1960,Williamsburg city,6,2
1960,York County,5,1
1961,Accomack County,1,8
1961,Albemarle County,1,13
1961,Alexandria city,2,10
1961,Amelia County,4,6
1961,Arlington County,2,12
1961,Brunswick County,6,8
1961,Buckingham County,1,13
1961,Caroline County,7,12
1961,Charles City County,5,4
1961,Charlotte County,1,8
1961,Charlottesville city,2,10
1961,Chesapeake city,6,2
1961,Chesterfield County,5,10
1961,Colonial Heights city,1,4
1961,Culpeper County,7,12
1961,Cumberland County,4,11
1961,Danville city,2,5
1961,Dinwiddie County,5,7
1961,Emporia city,5,8
1961,Essex County,12,10
1961,Fairfax County,2,14
1961,Falls Church city,1,11
1961,Fluvanna County,5,13
1961,Franklin city,10,7
1961,Fredericksburg city,2,13
1961,Gloucester County,5,7
1961,Goochland County,7,12
1961,Greensville County,9,8
1961,Halifax County,2,5
1961,Hampton city,8,2
1961,Hanover County,10,11
1961,Henrico County,8,10
1961,Hopewell city,4,4
1961,Isle of Wight County,5,4
1961,James City County,7,5
1961,King George County,3,10
1961,King William County,9,5
1961,King and Queen County,8,9
1961,Lancaster County,5,8
1961,Loudoun County,2,12
1961,Louisa County,6,12
1961,Lunenburg County,2,8
1961,Manassas Park city,3,13
1961,Manassas city,3,13
1961,Mathews County,3,5
1961,Mecklenburg County,5,7
1961,Middlesex County,10,8
1961,New Kent County,7,8
1961,Newport News city,8,3
1961,Norfolk city,7,1
1961,Northampton County,2,6
1961,Northumberland County,5,7
1961,Nottoway County,4,9
1961,Orange County,8,15
1961,Petersburg city,5,7
1961,Pittsylvania County,1,5
1961,Poquoson city,7,2
1961,Portsmouth city,6,1
1961,Powhatan County,4,10
1961,Prince Edward County,1,12
1961,Prince George County,8,4
1961,Prince William County,5,13
1961,Richmond County,6,10
1961,Richmond city,10,9
1961,Roanoke city,1,8
1961,Southampton County,4,8
1961,Spotsylvania County,5,11
1961,Stafford County,4,11
1961,Suffolk city,5,4
1961,Surry County,8,4
1961,Sussex County,6,6
1961,Virginia Beach city,7,1
1961,Westmoreland County,6,8
1961,Williamsburg city,4,7
1961,York County,5,3
1962,Accomack County,1,2
1962,Alexandria city,2,12
1962,Amelia County,4,8
1962,Amherst County,2,12
1962,Appomattox County,3,11
1962,Arlington County,5,11
1962,Botetourt County,1,12
1962,Brunswick County,2,8
1962,Buchanan County,1,11
1962,Buckingham County,2,10
1962,Buena Vista city,1,12
1962,Campbell County,2,9
1962,Caroline County,3,8
1962,Charlotte County,3,12
1962,Charlottesville city,3,12
1962,Chesapeake city,4,5
1962,Chesterfield County,1,6
1962,Clarke County,1,12
1962,Colonial Heights city,4,6
1962,Covington city,1,12
1962,Culpeper County,3,12
1962,Cumberland County,5,11
1962,Danville city,3,8
1962,Dinwiddie County,5,7
1962,Emporia city,2,8
1962,Essex County,5,8
1962,Fairfax County,1,10
1962,Fairfax city,3,10
1962,Falls Church city,3,8
1962,Fauquier County,1,10
1962,Fluvanna County,3,10
1962,Franklin County,1,12
1962,Franklin city,3,7
1962,Fredericksburg city,3,11
1962,Gloucester County,5,5
1962,Goochland County,2,11
1962,Greensville County,2,8
1962,Halifax County,3,8
1962,Hampton city,1,4
1962,Hanover County,5,10
1962,Harrisonburg city,1,12
1962,Henrico County,2,8
1962,Henry County,1,9
1962,Hopewell city,4,6
1962,Isle of Wight County,1,5
1962,James City County,2,5
1962,King George County,4,9
1962,King William County,5,8
1962,King and Queen County,3,8
1962,Loudoun County,2,12
1962,Louisa County,3,11
1962,Lunenburg County,1,9
1962,Lynchburg city,1,13
1962,Madison County,1,14
1962,Manassas Park city,2,12
1962,Manassas city,4,12
1962,Martinsville city,4,9
1962,Mecklenburg County,1,8
1962,Middlesex County,2,5
1962,Nelson County,1,12
1962,New Kent County,3,9
1962,Newport News city,1,5
1962,Northampton County,1,2
1962,Northumberland County,1,9
1962,Nottoway County,2,10
1962,Orange County,5,11
1962,Page County,1,14
1962,Petersburg city,2,7
1962,Pittsylvania County,2,10
1962,Poquoson city,1,2
1962,Portsmouth city,1,1
1962,Powhatan County,3,11
1962,Prince Edward County,3,10
1962,Prince George County,4,5
1962,Prince William County,4,11
1962,Richmond County,6,9
1962,Richmond city,6,8
1962,Roanoke County,1,13
1962,Roanoke city,3,11
1962,Rockbridge County,1,11
1962,Salem city,3,9
1962,Shenandoah County,2,13
1962,Southampton County,1,7
1962,Spotsylvania County,3,11
1962,Stafford County,4,10
1962,Suffolk city,5,6
1962,Surry County,2,6
1962,Sussex County,3,8
1962,Warren County,2,13
1962,Waynesboro city,1,15
1962,Westmoreland County,3,8
1962,Williamsburg city,1,5
1962,Winchester city,1,14
1962,York County,1,5
1963,Accomack County,4,5
1963,Albemarle County,9,22
1963,Alexandria city,12,11
1963,Amelia County,10,19
1963,Amherst County,4,22
1963,Appomattox County,8,18
1963,Arlington County,7,15
1963,Bedford County,4,19
1963,Botetourt County,2,20
1963,Brunswick County,7,13
1963,Buckingham County,7,20
1963,Buena Vista city,6,22
1963,Campbell County,5,19
1963,Caroline County,9,18
1963,Charles City County,10,8
1963,Charlotte County,7,22
1963,Charlottesville city,9,20
1963,Chesapeake city,3,4
1963,Chesterfield County,10,10
1963,Clarke County,2,22
1963,Colonial Heights city,11,9
1963,Covington city,3,19
1963,Culpeper County,7,19
1963,Cumberland County,11,18
1963,Danville city,6,13
1963,Dinwiddie County,8,12
1963,Emporia city,11,12
1963,Essex County,12,14
1963,Fairfax County,7,13
1963,Fairfax city,1,12
1963,Falls Church city,4,13
1963,Fauquier County,6,22
1963,Fluvanna County,7,18
1963,Franklin County,6,20
1963,Franklin city,11,8
1963,Frederick County,4,21
1963,Fredericksburg city,8,22
1963,Gloucester County,7,7
1963,Goochland County,11,17
1963,Greene County,3,24
1963,Greensville County,8,11
1963,Halifax County,8,16
1963,Hampton city,3,1
1963,Hanover County,9,16
1963,Harrisonburg city,4,22
1963,Henrico County,11,13
1963,Henry County,3,19
1963,Hopewell city,10,6
1963,Isle of Wight County,10,7
1963,James City County,12,7
1963,King George County,8,13
1963,King William County,9,10
1963,King and Queen County,7,12
1963,Lancaster County,8,7
1963,Loudoun County,6,20
1963,Louisa County,9,16
1963,Lunenburg County,12,14
1963,Lynchburg city,5,18
1963,Madison County,3,21
1963,Manassas Park city,5,17
1963,Manassas city,7,21
1963,Martinsville city,6,13
1963,Mathews County,9,5
1963,Mecklenburg County,7,18
1963,Middlesex County,6,7
1963,Montgomery County,1,23
1963,Nelson County,2,21
1963,New Kent County,9,9
1963,Newport News city,6,3
1963,Norfolk city,4,1
1963,Northampton County,6,4
1963,Northumberland County,11,9
1963,Nottoway County,13,14
1963,Orange County,9,13
1963,Page County,1,25
1963,Patrick County,3,23
1963,Petersburg city,12,7
1963,Pittsylvania County,7,14
1963,Poquoson city,4,2
1963,Portsmouth city,6,0
1963,Powhatan County,11,17
1963,Prince Edward County,8,20
1963,Prince George County,10,6
1963,Prince William County,9,20
1963,Rappahannock County,3,24
1963,Richmond County,10,15
1963,Richmond city,7,12
1963,Roanoke city,3,21
1963,Rockbridge County,1,16
1963,Rockingham County,1,26
1963,Salem city,7,19
1963,Shenandoah County,3,20
1963,Southampton County,8,8
1963,Spotsylvania County,7,25
1963,Stafford County,8,19
1963,Staunton city,1,23
1963,Suffolk city,9,6
1963,Surry County,7,4
1963,Sussex County,9,8
1963,Virginia Beach city,5,1
1963,Warren County,3,29
1963,Waynesboro city,2,20
1963,Westmoreland County,8,10
1963,Williamsburg city,9,7
1963,Winchester city,4,22
1963,York County,9,6
1964,Accomack County,1,0
1964,Albemarle County,5,6
1964,Alexandria city,6,3
1964,Alleghany County,1,11
1964,Amelia County,9,2
1964,Amherst County,5,8
1964,Appomattox County,6,3
1964,Arlington County,9,2
1964,Augusta County,1,5
1964,Bedford County,5,6
1964,Botetourt County,2,6
1964,Bristol city,4,3
1964,Brunswick County,6,2
1964,Buckingham County,8,6
1964,Buena Vista city,8,7
1964,Campbell County,5,6
1964,Caroline County,11,4
1964,Charles City County,8,2
1964,Charlotte County,9,5
1964,Charlottesville city,5,5
1964,Chesapeake city,4,0
1964,Chesterfield County,7,2
1964,Clarke County,2,4
1964,Colonial Heights city,7,2
1964,Covington city,5,8
1964,Culpeper County,8,7
1964,Cumberland County,9,4
1964,Danville city,6,3
1964,Dinwiddie County,7,2
1964,Emporia city,10,2
1964,Essex County,9,2
1964,Fairfax County,5,5
1964,Fairfax city,5,4
1964,Falls Church city,6,2
1964,Fauquier County,6,6
1964,Fluvanna County,7,4
1964,Franklin County,3,5
1964,Franklin city,8,2
1964,Frederick County,2,8
1964,Fredericksburg city,5,8
1964,Gloucester County,5,1
1964,Goochland County,8,3
1964,Greene County,3,7
1964,Greensville County,13,2
1964,Halifax County,5,4
1964,Hampton city,7,0
1964,Hanover County,12,3
1964,Harrisonburg city,3,10
1964,Henrico County,8,2
1964,Henry County,5,3
1964,Hopewell city,5,2
1964,Isle of Wight County,9,0
1964,James City County,3,0
1964,King George County,11,2
1964,King William County,9,3
1964,King and Queen County,10,2
1964,Lancaster County,9,2
1964,Lee County,1,8
1964,Loudoun County,4,3
1964,Louisa County,8,6
1964,Lunenburg County,9,2
1964,Lynchburg city,4,6
1964,Madison County,4,6
1964,Manassas Park city,5,5
1964,Manassas city,5,6
1964,Martinsville city,6,2
1964,Mathews County,4,1
1964,Mecklenburg County,5,4
1964,Middlesex County,6,2
1964,Montgomery County,1,6
1964,Nelson County,7,7
1964,New Kent County,6,2
1964,Newport News city,6,0
1964,Norfolk city,3,0
1964,Northampton County,1,0
1964,Northumberland County,5,2
1964,Nottoway County,8,2
1964,Orange County,9,7
1964,Page County,1,7
1964,Patrick County,2,6
1964,Petersburg city,9,2
1964,Pittsylvania County,8,4
1964,Poquoson city,2,0
1964,Portsmouth city,4,0
1964,Powhatan County,5,4
1964,Prince Edward County,6,2
1964,Prince George County,8,2
1964,Prince William County,7,4
1964,Radford city,1,9
1964,Rappahannock County,2,10
1964,Richmond County,4,2
1964,Richmond city,11,2
1964,Roanoke County,3,5
1964,Roanoke city,8,4
1964,Rockbridge County,3,8
1964,Rockingham County,1,5
1964,Salem city,5,4
1964,Scott County,1,7
1964,Shenandoah County,4,7
1964,Southampton County,9,2
1964,Spotsylvania County,8,6
1964,Stafford County,6,6
1964,Staunton city,5,7
1964,Suffolk city,4,1
1964,Surry County,8,1
1964,Sussex County,7,2
1964,Virginia Beach city,1,0
1964,Warren County,2,7
1964,Washington County,1,6
1964,Waynesboro city,3,9
1964,Westmoreland County,7,2
1964,Williamsburg city,9,2
1964,Winchester city,5,7
1964,York County,5,0
1965,Albemarle County,3,10
1965,Alexandria city,4,6
1965,Amelia County,7,9
1965,Amherst County,1,10
1965,Appomattox County,3,11
1965,Arlington County,3,7
1965,Augusta County,1,12
1965,Bedford County,1,8
1965,Botetourt County,3,10
1965,Bristol city,1,10
1965,Brunswick County,5,8
1965,Buchanan County,1,12
1965,Buckingham County,8,8
1965,Buena Vista city,5,10
1965,Campbell County,1,9
1965,Caroline County,9,9
1965,Charles City County,1,5
1965,Charlotte County,4,5
1965,Charlottesville city,5,12
1965,Chesapeake city,4,4
1965,Chesterfield County,8,8
1965,Clarke County,5,13
1965,Colonial Heights city,8,4
1965,Covington city,3,13
1965,Culpeper County,7,9
1965,Cumberland County,4,7
1965,Danville city,6,5
1965,Dinwiddie County,8,7
1965,Emporia city,4,5
1965,Essex County,6,9
1965,Fairfax County,4,9
1965,Fairfax city,4,10
1965,Falls Church city,2,9
1965,Fauquier County,3,11
1965,Fluvanna County,5,7
1965,Franklin County,2,8
1965,Franklin city,7,5
1965,Frederick County,2,13
1965,Fredericksburg city,7,13
1965,Gloucester County,1,3
1965,Goochland County,9,9
1965,Greene County,2,10
1965,Greensville County,7,5
1965,Halifax County,3,5
1965,Hampton city,5,3
1965,Hanover County,7,9
1965,Harrisonburg city,6,11
1965,Henrico County,10,8
1965,Henry County,4,5
1965,Hopewell city,5,3
1965,Isle of Wight County,5,4
1965,James City County,3,4
1965,King George County,9,10
1965,King William County,7,10
1965,King and Queen County,7,9
1965,Lancaster County,2,5
1965,Lee County,1,11
1965,Loudoun County,5,9
1965,Louisa County,3,12
1965,Lunenburg County,9,8
1965,Lynchburg city,1,9
1965,Madison County,3,13
1965,Manassas Park city,5,11
1965,Manassas city,5,10
1965,Martinsville city,5,4
1965,Mathews County,2,4
1965,Mecklenburg County,10,6
1965,Middlesex County,3,5
1965,Nelson County,2,9
1965,New Kent County,8,7
1965,Newport News city,2,3
1965,Norfolk city,4,3
1965,Northumberland County,3,7
1965,Nottoway County,5,8
1965,Orange County,3,10
1965,Patrick County,1,7
1965,Petersburg city,9,5
1965,Pittsylvania County,3,5
1965,Poquoson city,4,3
1965,Portsmouth city,4,3
1965,Powhatan County,8,7
1965,Prince Edward County,6,8
1965,Prince George County,5,5
1965,Prince William County,4,8
1965,Rappahannock County,1,12
1965,Richmond County,4,9
1965,Richmond city,8,7
1965,Roanoke County,3,9
1965,Roanoke city,3,7
1965,Rockbridge County,1,11
1965,Rockingham County,2,10
1965,Salem city,2,4
1965,Shenandoah County,3,14
1965,Southampton County,3,4
1965,Spotsylvania County,6,10
1965,Stafford County,3,11
1965,Staunton city,3,10
1965,Suffolk city,5,4
1965,Surry County,4,5
1965,Sussex County,7,6
1965,Warren County,3,9
1965,Waynesboro city,1,8
1965,Westmoreland County,2,7
1965,Williamsburg city,3,4
1965,Winchester city,4,11
1965,York County,2,4
1966,Accomack County,7,3
1966,Albemarle County,15,10
1966,Alexandria city,14,6
1966,Alleghany County,4,11
1966,Amelia County,13,6
1966,Amherst County,9,9
1966,Appomattox County,11,8
1966,Arlington County,13,6
1966,Augusta County,6,9
1966,Bath County,2,11
1966,Bedford County,13,8
1966,Botetourt County,11,11
1966,Bristol city,5,11
1966,Brunswick County,15,4
1966,Buckingham County,9,8
1966,Buena Vista city,11,9
1966,Campbell County,13,7
1966,Caroline County,17,8
1966,Carroll County,1,9
1966,Charles City County,11,4
1966,Charlotte County,11,6
1966,Charlottesville city,15,10
1966,Chesapeake city,7,4
1966,Chesterfield County,17,5
1966,Clarke County,14,6
1966,Colonial Heights city,13,4
1966,Covington city,10,11
1966,Craig County,3,9
1966,Culpeper County,12,7
1966,Cumberland County,11,8
1966,Danville city,14,6
1966,Dinwiddie County,16,7
1966,Emporia city,13,3
1966,Essex County,13,8
1966,Fairfax County,14,7
1966,Fairfax city,9,9
1966,Falls Church city,10,7
1966,Fauquier County,10,8
1966,Fluvanna County,11,8
1966,Franklin County,14,6
1966,Franklin city,13,5
1966,Frederick County,11,8
1966,Fredericksburg city,14,9
1966,Galax city,1,8
1966,Giles County,1,13
1966,Gloucester County,7,4
1966,Goochland County,14,5
1966,Greene County,10,9
1966,Greensville County,16,5
1966,Halifax County,13,6
1966,Hampton city,9,3
1966,Hanover County,15,8
1966,Harrisonburg city,12,13
1966,Henrico County,13,6
1966,Henry County,12,6
1966,Hopewell city,14,3
1966,Isle of Wight County,14,4
